,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Parallel_Entries,Parallel_Voice,Count_Non_Overlaps
5,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,28.0,"['4/3.0', '9/1.0', '11/3.0', '19/1.0', '20/4.0', '24/1.5']","['P-8', 'm2', 'M7', 'P1', 'P-8']","[28.0, 64.0, 84.0, 144.0, 158.0, 185.0]","[('-2', '-2', '2', '2'), ('2', '-2', '2', '2'), ('-3', '-2', '2', '2'), ('4', '-2', '2', '2')]","[36.0, 20.0, 60.0, 14.0, 27.0]","['Cantus', 'Tenor', 'Altus', 'Cantus', 'Cantus', 'Quintus']",FUGA,6,True,1.0,Altus,4
6,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,44.0,"['6/3.0', '14/3.0']",['m3'],"[44.0, 108.0]","[('2', '-2', '3', '2'), ('-2', '-2', '3', '2'), ('-3', '-2', '3', '2'), ('4', '-2', '3', '2')]",[64.0],"['Tenor', 'Tenor']",FUGA,2,True,0.0,,1
7,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,48.0,"['7/1.0', '14/3.0']",['M2'],"[48.0, 108.0]","[('2', '-2', '-2', '-3'), ('4', '-2', '-2', '-3'), ('-3', '-2', '-2', '-3'), ('-2', '-2', '-2', '-3')]",[60.0],"['Quintus', 'Altus']",FUGA,2,True,0.0,,1
8,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,56.0,"['8/1.0', '10/3.0', '10/4.0', '12/2.0', '13/2.0', '13/3.0', '14/1.0', '15/3.0', '22/4.0', '23/1.0', '23/3.0', '23/4.0', '25/1.0', '25/2.0', '25/3.0', '26/1.0', '26/3.0', '26/4.0', '28/1.0', '28/3.0', '29/1.0', '29/3.0', '31/1.0', '32/1.0', '33/2.0']","['P-8', 'P8', 'm-2', 'M-7', 'P5', 'P-5', 'P-5', 'M9', 'm3', 'm-10', 'P11', 'M2', 'P-5', 'P8', 'P-8', 'P-5', 'P8', 'P-8', 'P5', 'P1', 'P4', 'M-2', 'M2', 'P8']","[56.0, 76.0, 78.0, 90.0, 98.0, 100.0, 104.0, 116.0, 174.0, 176.0, 180.0, 182.0, 192.0, 194.0, 196.0, 200.0, 204.0, 206.0, 216.0, 220.0, 224.0, 228.0, 240.0, 248.0, 258.0]","[('3', '-2', '-2', '-2'), ('4', '-2', '-2', '-2'), ('-2', '-2', '-2', '-2'), ('2', '-2', '-2', '-2'), ('5', '-2', '-2', '-2'), ('-3', '-2', '-2', '-2')]","[20.0, 2.0, 12.0, 8.0, 2.0, 4.0, 12.0, 58.0, 2.0, 4.0, 2.0, 10.0, 2.0, 2.0, 4.0, 4.0, 2.0, 10.0, 4.0, 4.0, 4.0, 12.0, 8.0, 10.0]","['Altus', 'Bassus', 'Quintus', 'Quintus', 'Tenor', 'Tenor', 'Bassus', 'Bassus', 'Quintus', 'Quintus', 'Bassus', 'Altus', 'Cantus', 'Tenor', 'Cantus', 'Quintus', 'Tenor', 'Quintus', 'Tenor', 'Tenor', 'Altus', 'Altus', 'Quintus', 'Quintus', 'Cantus']",FUGA,25,True,1.0,Bassus,14
9,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,62.0,"['8/4.0', '11/3.0', '20/2.0']","['M-6', 'P4']","[62.0, 84.0, 154.0]","[('-2', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('-4', '-2', '2', '-2'), ('-3', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[22.0, 70.0]","['Altus', 'Quintus', 'Quintus']",FUGA,3,True,0.0,,2
10,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,76.0,"['10/3.0', '18/3.5']",['P1'],"[76.0, 141.0]","[('2', '2', '2', '-8'), ('3', '2', '2', '-8')]",[65.0],"['Tenor', 'Quintus']",FUGA,2,True,0.0,,1
11,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,81.0,"['11/1.5', '16/1.0']",['P-8'],"[81.0, 120.0]","[('-2', '-2', '-2', '5')]",[39.0],"['Quintus', 'Bassus']",FUGA,2,False,0.0,,1
12,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,94.0,"['12/4.0', '20/1.0', '22/1.5', '22/3.0', '23/4.0']","['P-4', 'm-6', 'P4', 'M-3']","[94.0, 152.0, 169.0, 172.0, 182.0]","[('-3', '2', '2', '-3'), ('2', '2', '2', '-3'), ('-2', '2', '2', '-3'), ('3', '2', '2', '-3')]","[58.0, 17.0, 3.0, 10.0]","['Cantus', 'Altus', 'Tenor', 'Tenor', 'Tenor']",FUGA,5,True,0.0,,4
13,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,96.0,"['13/1.0', '15/3.0', '22/2.0']","['P-5', 'M-2']","[96.0, 116.0, 170.0]","[('2', '2', '-3', '2'), ('-4', '2', '-3', '2'), ('-2', '2', '-3', '2'), ('5', '2', '-3', '2')]","[20.0, 54.0]","['Cantus', 'Tenor', 'Tenor']",FUGA,3,True,0.0,,2
14,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,104.0,"['14/1.0', '15/2.5', '23/1.0', '26/2.5', '26/4.5']","['P-11', 'm3', 'M3', 'P8']","[104.0, 115.0, 176.0, 203.0, 207.0]","[('-4', '4', '-2', '-2'), ('-2', '4', '-2', '-2'), ('-3', '4', '-2', '-2'), ('-8', '4', '-2', '-2'), ('-5', '4', '-2', '-2')]","[11.0, 61.0, 27.0, 4.0]","['Altus', 'Bassus', 'Bassus', 'Tenor', 'Cantus']",FUGA,5,True,0.0,,4
15,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,106.0,"['14/2.0', '21/1.0', '27/1.5', '29/2.0', '34/2.0']","['P5', 'M-2', 'P-4', 'm14']","[106.0, 160.0, 209.0, 226.0, 266.0]","[('-2', '-2', '-2', '3'), ('3', '-2', '-2', '3'), ('5', '-2', '-2', '3'), ('2', '-2', '-2', '3')]","[54.0, 49.0, 17.0, 40.0]","['Tenor', 'Altus', 'Quintus', 'Tenor', 'Cantus']",FUGA,5,True,0.0,,4
16,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,112.0,"['15/1.0', '21/1.0']",['P-12'],"[112.0, 160.0]","[('-2', '-2', '-3', '4'), ('5', '-2', '-3', '4'), ('3', '-2', '-3', '4')]",[48.0],"['Altus', 'Bassus']",FUGA,2,True,0.0,,1
17,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,115.0,"['15/2.5', '22/1.0']",['m-7'],"[115.0, 168.0]","[('-2', '-3', '4', '-2'), ('2', '-3', '4', '-2'), ('4', '-3', '4', '-2'), ('-3', '-3', '4', '-2')]",[53.0],"['Altus', 'Bassus']",FUGA,2,True,0.0,,1
18,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,126.0,"['16/4.0', '18/3.0']",['m2'],"[126.0, 140.0]","[('2', '-3', '-2', '2'), ('-2', '-3', '-2', '2'), ('4', '-3', '-2', '2')]",[14.0],"['Cantus', 'Cantus']",FUGA,2,True,1.0,Altus,1
19,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,136.0,"['18/1.0', '18/2.0']",['P-4'],"[136.0, 138.0]","[('3', '-2', '-3', '-2'), ('4', '-2', '-3', '-2')]",[2.0],"['Cantus', 'Altus']",FUGA,2,True,0.0,,0
20,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,153.0,"['20/1.5', '20/3.0', '23/4.0', '24/1.0', '27/1.0', '32/1.5', '33/3.0', '34/4.0']","['M6', 'M-6', 'P5', 'm-3', 'M-2', 'm-3', 'm6']","[153.0, 156.0, 182.0, 184.0, 208.0, 249.0, 260.0, 270.0]","[('2', '-2', '-2', '2'), ('-2', '-2', '-2', '2'), ('-3', '-2', '-2', '2'), ('4', '-2', '-2', '2'), ('3', '-2', '-2', '2')]","[3.0, 26.0, 2.0, 24.0, 41.0, 11.0, 10.0]","['Quintus', 'Cantus', 'Quintus', 'Altus', 'Cantus', 'Quintus', 'Tenor', 'Altus']",FUGA,8,True,0.0,,6
21,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,158.0,"['20/4.0', '22/3.0', '23/1.0']","['P-8', 'M7']","[158.0, 172.0, 176.0]","[('2', '3', '-2', '-2'), ('-3', '3', '-2', '-2'), ('3', '3', '-2', '-2'), ('-2', '3', '-2', '-2'), ('4', '3', '-2', '-2'), ('-4', '3', '-2', '-2'), ('5', '3', '-2', '-2')]","[14.0, 4.0]","['Altus', 'Quintus', 'Altus']",FUGA,3,True,0.0,,2
22,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,168.0,"['22/1.0', '27/2.0', '34/3.5']","['P-5', 'A11']","[168.0, 210.0, 269.0]","[('-2', '-2', '3', '-2'), ('4', '-2', '3', '-2'), ('3', '-2', '3', '-2'), ('2', '-2', '3', '-2'), ('-3', '-2', '3', '-2')]","[42.0, 59.0]","['Altus', 'Quintus', 'Cantus']",FUGA,3,True,0.0,,2
23,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,182.0,"['23/4.0', '25/4.0', '26/2.0', '29/4.0', '36/4.0']","['P4', 'P8', 'P-12', 'M13']","[182.0, 198.0, 202.0, 230.0, 286.0]","[('-2', '-2', '-2', '4'), ('3', '-2', '-2', '4'), ('4', '-2', '-2', '4')]","[16.0, 4.0, 28.0, 56.0]","['Bassus', 'Tenor', 'Cantus', 'Bassus', 'Cantus']",FUGA,5,True,0.0,,3
24,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,186.0,"['24/2.0', '28/1.5']",['P-5'],"[186.0, 217.0]","[('2', '-2', '2', '-4'), ('-2', '-2', '2', '-4'), ('4', '-2', '2', '-4')]",[31.0],"['Altus', 'Quintus']",FUGA,2,True,0.0,,1
25,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,200.0,"['26/1.0', '26/3.0', '27/3.0']","['P8', 'm-7']","[200.0, 204.0, 212.0]","[('-2', '-2', '4', '-2'), ('3', '-2', '4', '-2'), ('2', '-2', '4', '-2'), ('4', '-2', '4', '-2'), ('-3', '-2', '4', '-2')]","[4.0, 8.0]","['Tenor', 'Cantus', 'Quintus']",FUGA,3,True,0.0,,2
26,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,211.0,"['27/2.5', '32/1.0']",['m9'],"[211.0, 248.0]","[('-2', '3', '-2', '4'), ('-3', '3', '-2', '4')]",[37.0],"['Quintus', 'Cantus']",FUGA,2,True,0.0,,1
27,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,236.0,"['30/3.0', '33/2.5', '34/3.5']","['P-5', 'M6']","[236.0, 259.0, 269.0]","[('2', '2', '-2', '-2'), ('-2', '2', '-2', '-2'), ('3', '2', '-2', '-2'), ('-3', '2', '-2', '-2'), ('4', '2', '-2', '-2'), ('5', '2', '-2', '-2'), ('-4', '2', '-2', '-2')]","[23.0, 10.0]","['Quintus', 'Tenor', 'Altus']",FUGA,3,True,0.0,,2
28,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,248.0,"['32/1.0', '32/4.0', '33/1.0', '33/1.5', '38/4.0', '44/4.0', '47/1.5', '51/1.0', '51/3.0', '53/1.0', '56/2.5', '56/3.0', '56/4.0']","['P-4', 'm10', 'm-9', 'm7', 'm3', 'P4', 'm-13', 'P4', 'P1', 'm3', 'm-2', 'm2']","[248.0, 254.0, 256.0, 257.0, 302.0, 350.0, 369.0, 400.0, 404.0, 416.0, 443.0, 444.0, 446.0]","[('3', '2', '2', '2'), ('-2', '2', '2', '2'), ('2', '2', '2', '2'), ('-3', '2', '2', '2'), ('-4', '2', '2', '2')]","[6.0, 2.0, 1.0, 45.0, 48.0, 19.0, 31.0, 4.0, 12.0, 27.0, 1.0, 2.0]","['Tenor', 'Tenor', 'Altus', 'Tenor', 'Quintus', 'Altus', 'Cantus', 'Quintus', 'Tenor', 'Quintus', 'Altus', 'Altus', 'Altus']",FUGA,13,True,0.0,,10
29,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,250.0,"['32/2.0', '35/3.0', '42/1.0']","['M6', 'P-4']","[250.0, 276.0, 328.0]","[('-2', '-2', '2', '-3'), ('4', '-2', '2', '-3'), ('2', '-2', '2', '-3'), ('3', '-2', '2', '-3')]","[26.0, 52.0]","['Quintus', 'Altus', 'Altus']",FUGA,3,True,1.0,Quintus,2
30,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,256.0,"['33/1.0', '36/1.0']",['P4'],"[256.0, 280.0]","[('2', '3', '-2', '-2'), ('-3', '3', '-2', '-2'), ('3', '3', '-2', '-2'), ('-2', '3', '-2', '-2'), ('4', '3', '-2', '-2'), ('-4', '3', '-2', '-2'), ('5', '3', '-2', '-2')]",[24.0],"['Cantus', 'Cantus']",FUGA,2,True,0.0,,1
31,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,258.0,"['33/2.0', '34/2.0', '35/1.0', '39/1.0', '46/2.5', '46/4.0', '50/1.0', '51/2.0', '54/3.0', '56/4.5', '57/2.5', '57/4.5', '60/3.0']","['M6', 'P-4', 'M2', 'd8', 'm-3', 'M-6', 'd-4', 'd5', 'P1', 'm-6', 'm7', 'M-3']","[258.0, 266.0, 272.0, 304.0, 363.0, 366.0, 392.0, 402.0, 428.0, 447.0, 451.0, 455.0, 476.0]","[('-3', '2', '2', '-2'), ('2', '2', '2', '-2'), ('-4', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('3', '2', '2', '-2')]","[8.0, 6.0, 32.0, 59.0, 3.0, 26.0, 10.0, 26.0, 19.0, 4.0, 4.0, 21.0]","['Tenor', 'Altus', 'Tenor', 'Quintus', 'Cantus', 'Altus', 'Tenor', 'Quintus', 'Altus', 'Altus', 'Bassus', 'Altus', 'Quintus']",FUGA,13,True,0.0,,12
32,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,271.0,"['34/4.5', '43/1.0', '45/1.0', '46/2.0', '46/4.0', '51/2.0', '56/1.0', '57/2.0', '57/4.0', '66/3.0', '71/3.0', '78/2.5', '79/3.0', '82/4.5', '86/3.0']","['m6', 'm-2', 'm7', 'P1', 'm-10', 'm3', 'P-5', 'M7', 'M-2', 'P1', 'M2', 'm3', 'P-11', 'm10']","[271.0, 336.0, 352.0, 362.0, 366.0, 402.0, 440.0, 450.0, 454.0, 524.0, 564.0, 619.0, 628.0, 655.0, 684.0]","[('-2', '-2', '2', '2'), ('2', '-2', '2', '2'), ('-3', '-2', '2', '2'), ('4', '-2', '2', '2')]","[65.0, 16.0, 10.0, 4.0, 36.0, 38.0, 10.0, 4.0, 70.0, 40.0, 55.0, 9.0, 27.0, 29.0]","['Tenor', 'Quintus', 'Quintus', 'Cantus', 'Cantus', 'Tenor', 'Altus', 'Bassus', 'Altus', 'Cantus', 'Altus', 'Altus', 'Cantus', 'Bassus', 'Altus']",FUGA,15,True,1.0,Tenor,14
33,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,276.0,"['35/3.0', '39/2.5']",['m-3'],"[276.0, 307.0]","[('-3', '2', '-2', '-5'), ('2', '2', '-2', '-5')]",[31.0],"['Quintus', 'Quintus']",FUGA,2,True,0.0,,1
34,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,284.0,"['36/3.0', '39/3.0', '42/3.0', '43/3.0']","['A4', 'M-3', 'M-6']","[284.0, 308.0, 332.0, 340.0]","[('-3', '2', '-3', '-2'), ('-2', '2', '-3', '-2'), ('2', '2', '-3', '-2'), ('3', '2', '-3', '-2'), ('4', '2', '-3', '-2')]","[24.0, 24.0, 8.0]","['Altus', 'Cantus', 'Altus', 'Quintus']",FUGA,4,True,1.0,Quintus,2
35,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,290.0,"['37/2.0', '37/3.0']",['P-12'],"[290.0, 292.0]","[('-2', '-2', '4', '-3'), ('4', '-2', '4', '-3')]",[2.0],"['Cantus', 'Quintus']",FUGA,2,True,0.0,,1
36,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,292.0,"['37/3.0', '38/1.0']",['P-8'],"[292.0, 296.0]","[('-2', '4', '-3', '2'), ('-5', '4', '-3', '2')]",[4.0],"['Cantus', 'Quintus']",FUGA,2,True,0.0,,1
37,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,296.0,"['38/1.0', '43/3.0']",['M-2'],"[296.0, 340.0]","[('-2', '-2', '4', '-2'), ('3', '-2', '4', '-2'), ('2', '-2', '4', '-2'), ('4', '-2', '4', '-2'), ('-3', '-2', '4', '-2')]",[44.0],"['Tenor', 'Tenor']",FUGA,2,True,1.0,Bassus,1
38,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,297.0,"['38/1.5', '44/2.0']",['M-2'],"[297.0, 346.0]","[('2', '-2', '2', '-4'), ('-2', '-2', '2', '-4'), ('4', '-2', '2', '-4'), ('8', '-2', '2', '-4')]",[49.0],"['Altus', 'Tenor']",FUGA,2,True,0.0,,1
39,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,304.0,"['39/1.0', '40/4.0', '44/1.0']","['P-8', 'P1']","[304.0, 318.0, 344.0]","[('-2', '4', '-2', '2'), ('-4', '4', '-2', '2'), ('3', '4', '-2', '2'), ('-3', '4', '-2', '2')]","[14.0, 26.0]","['Altus', 'Quintus', 'Tenor']",FUGA,3,True,0.0,,1
40,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,312.0,"['40/1.0', '42/4.0', '44/4.0', '48/4.0']","['m-7', 'M-2', 'P1']","[312.0, 334.0, 350.0, 382.0]","[('2', '-3', '-2', '2'), ('-2', '-3', '-2', '2'), ('4', '-3', '-2', '2')]","[22.0, 16.0, 32.0]","['Cantus', 'Quintus', 'Quintus', 'Altus']",FUGA,4,True,0.0,,2
41,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,352.0,"['45/1.0', '46/3.0', '47/2.0', '50/2.0', '50/3.0', '54/4.0', '56/1.0', '57/1.0', '57/2.0', '57/3.0', '58/1.0', '60/1.0', '60/2.0', '62/1.0', '62/2.0', '63/1.0', '63/2.5', '64/2.0', '66/3.0', '67/4.0', '73/2.0', '74/3.0', '76/1.0', '78/4.0', '80/4.0', '85/2.0', '88/2.0', '96/4.0']","['P-4', 'P-4', 'M-6', 'm7', 'm-6', 'P1', 'P4', 'P-4', 'P-5', 'm7', 'M6', 'M-3', 'm-3', 'P8', 'P-11', 'm9', 'd-12', 'd5', 'M2', 'm-7', 'P4', 'm7', 'm-3', 'M-6', 'M6', 'm6', 'P-4']","[352.0, 364.0, 370.0, 394.0, 396.0, 430.0, 440.0, 448.0, 450.0, 452.0, 456.0, 472.0, 474.0, 488.0, 490.0, 496.0, 499.0, 506.0, 524.0, 534.0, 578.0, 588.0, 600.0, 622.0, 638.0, 674.0, 698.0, 766.0]","[('2', '2', '-2', '-2'), ('-2', '2', '-2', '-2'), ('3', '2', '-2', '-2'), ('-3', '2', '-2', '-2'), ('4', '2', '-2', '-2'), ('5', '2', '-2', '-2'), ('-4', '2', '-2', '-2')]","[12.0, 6.0, 24.0, 2.0, 34.0, 10.0, 8.0, 2.0, 2.0, 4.0, 16.0, 2.0, 14.0, 2.0, 6.0, 3.0, 7.0, 18.0, 10.0, 44.0, 10.0, 12.0, 22.0, 16.0, 36.0, 24.0, 68.0]","['Cantus', 'Cantus', 'Altus', 'Tenor', 'Cantus', 'Altus', 'Bassus', 'Altus', 'Tenor', 'Bassus', 'Altus', 'Cantus', 'Altus', 'Tenor', 'Cantus', 'Bassus', 'Cantus', 'Bassus', 'Quintus', 'Altus', 'Quintus', 'Quintus', 'Altus', 'Altus', 'Quintus', 'Altus', 'Cantus', 'Cantus']",FUGA,28,True,1.0,Tenor,24
42,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,356.0,"['45/3.0', '46/3.0', '47/4.0', '50/3.0', '51/2.0', '55/3.0', '56/2.0', '56/3.0', '56/3.5', '56/4.0', '57/1.5', '57/3.5', '57/4.0', '58/2.0', '58/3.0', '60/3.0', '62/4.0', '63/3.0', '68/1.0', '68/4.0', '69/3.0', '73/3.0', '77/3.0', '78/2.0', '78/3.0', '79/1.0', '79/1.5', '82/1.0', '82/2.0', '82/3.0', '83/1.0', '83/3.0', '88/4.0']","['P-8', 'P-5', 'M3', 'P8', 'P-4', 'm2', 'P-8', 'M7', 'M-2', 'M2', 'P-8', 'm2', 'M6', 'm2', 'M2', 'm-2', 'P4', 'M-3', 'M2', 'M-2', 'm-6', 'P5', 'M-7', 'P8', 'P4', 'd-5', 'P-5', 'M-7', 'P8', 'P4', 'm-7', 'M10']","[356.0, 364.0, 374.0, 396.0, 402.0, 436.0, 442.0, 444.0, 445.0, 446.0, 449.0, 453.0, 454.0, 458.0, 460.0, 476.0, 494.0, 500.0, 536.0, 542.0, 548.0, 580.0, 612.0, 618.0, 620.0, 624.0, 625.0, 648.0, 650.0, 652.0, 656.0, 660.0, 702.0]","[('3', '-2', '-2', '-2'), ('4', '-2', '-2', '-2'), ('-2', '-2', '-2', '-2'), ('2', '-2', '-2', '-2'), ('5', '-2', '-2', '-2'), ('-3', '-2', '-2', '-2')]","[8.0, 10.0, 22.0, 6.0, 34.0, 6.0, 2.0, 1.0, 1.0, 3.0, 4.0, 1.0, 4.0, 2.0, 16.0, 18.0, 6.0, 36.0, 6.0, 6.0, 32.0, 32.0, 6.0, 2.0, 4.0, 1.0, 23.0, 2.0, 2.0, 4.0, 4.0, 42.0]","['Cantus', 'Quintus', 'Bassus', 'Tenor', 'Cantus', 'Tenor', 'Tenor', 'Bassus', 'Tenor', 'Tenor', 'Altus', 'Bassus', 'Bassus', 'Altus', 'Altus', 'Cantus', 'Tenor', 'Cantus', 'Altus', 'Altus', 'Altus', 'Quintus', 'Altus', 'Tenor', 'Cantus', 'Cantus', 'Altus', 'Quintus', 'Bassus', 'Altus', 'Altus', 'Quintus', 'Cantus']",FUGA,33,True,1.0,Bassus,29
43,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,358.0,"['45/4.0', '46/3.5', '46/4.0', '51/1.0', '51/3.0', '55/1.0', '56/4.0', '56/4.5', '57/2.0', '57/2.5', '58/2.0', '60/3.0', '60/4.0', '62/3.0', '63/2.0', '63/4.0', '65/1.0', '70/3.0', '74/1.0', '74/3.5', '78/1.0', '79/2.0', '82/2.0', '82/3.0', '83/4.0', '85/3.0', '89/1.0', '89/2.0', '92/1.0', '99/2.0', '103/3.5', '106/4.0', '110/2.0', '110/4.0', '113/3.5']","['M-3', 'P-5', 'P-4', 'P8', 'd-8', 'M-3', 'P4', 'P4', 'm-7', 'M-3', 'M7', 'P4', 'm3', 'P-4', 'P4', 'm-9', 'P5', 'A-4', 'P-4', 'P8', 'M3', 'M-7', 'P-5', 'P5', 'A4', 'd5', 'P-8', 'M3', 'P-4', 'm9', 'd-5', 'd5', 'm-9', 'P4']","[358.0, 365.0, 366.0, 400.0, 404.0, 432.0, 446.0, 447.0, 450.0, 451.0, 458.0, 476.0, 478.0, 492.0, 498.0, 502.0, 512.0, 556.0, 584.0, 589.0, 616.0, 626.0, 650.0, 652.0, 662.0, 676.0, 704.0, 706.0, 728.0, 786.0, 821.0, 846.0, 874.0, 878.0, 901.0]","[('2', '-2', '-2', '2'), ('-2', '-2', '-2', '2'), ('-3', '-2', '-2', '2'), ('4', '-2', '-2', '2'), ('3', '-2', '-2', '2')]","[7.0, 1.0, 34.0, 4.0, 28.0, 14.0, 1.0, 3.0, 1.0, 7.0, 18.0, 2.0, 14.0, 6.0, 4.0, 10.0, 44.0, 28.0, 5.0, 27.0, 10.0, 24.0, 2.0, 10.0, 14.0, 28.0, 2.0, 22.0, 58.0, 35.0, 25.0, 28.0, 4.0, 23.0]","['Cantus', 'Cantus', 'Quintus', 'Tenor', 'Cantus', 'Altus', 'Bassus', 'Tenor', 'Altus', 'Tenor', 'Bassus', 'Altus', 'Cantus', 'Cantus', 'Tenor', 'Cantus', 'Quintus', 'Altus', 'Quintus', 'Quintus', 'Altus', 'Cantus', 'Quintus', 'Bassus', 'Quintus', 'Altus', 'Cantus', 'Quintus', 'Quintus', 'Tenor', 'Cantus', 'Altus', 'Cantus', 'Quintus', 'Altus']",FUGA,35,True,1.0,Altus,27
44,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,360.0,"['46/1.0', '48/2.0']",['P-4'],"[360.0, 378.0]","[('2', '3', '-2', '-2'), ('-3', '3', '-2', '-2'), ('3', '3', '-2', '-2'), ('-2', '3', '-2', '-2'), ('4', '3', '-2', '-2'), ('-4', '3', '-2', '-2'), ('5', '3', '-2', '-2')]",[18.0],"['Quintus', 'Tenor']",FUGA,2,True,0.0,,1
45,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,362.0,"['46/2.0', '52/1.0']",['M-6'],"[362.0, 408.0]","[('2', '2', '-3', '2'), ('-4', '2', '-3', '2'), ('-2', '2', '-3', '2'), ('5', '2', '-3', '2')]",[46.0],"['Altus', 'Tenor']",FUGA,2,True,0.0,,1
46,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,378.0,"['48/2.0', '49/1.0']",['P-12'],"[378.0, 384.0]","[('-2', '-3', '4', '-3'), ('5', '-3', '4', '-3')]",[6.0],"['Altus', 'Bassus']",FUGA,2,True,0.0,,1
47,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,380.0,"['48/3.0', '49/3.0', '52/3.0']","['m-7', 'm-3']","[380.0, 388.0, 412.0]","[('-3', '4', '-3', '-2'), ('-5', '4', '-3', '-2'), ('5', '4', '-3', '-2')]","[8.0, 24.0]","['Altus', 'Bassus', 'Bassus']",FUGA,3,True,0.0,,2
48,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,382.0,"['48/4.0', '51/4.0']",['d-5'],"[382.0, 406.0]","[('2', '-2', '-5', '4'), ('-2', '-2', '-5', '4')]",[24.0],"['Tenor', 'Quintus']",FUGA,2,True,0.0,,1
49,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,384.0,"['49/1.0', '52/1.0', '52/2.0']","['M-3', 'm-10']","[384.0, 408.0, 410.0]","[('-2', '-5', '4', '-3'), ('5', '-5', '4', '-3')]","[24.0, 2.0]","['Tenor', 'Quintus', 'Bassus']",FUGA,3,True,0.0,,1
50,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,388.0,"['49/3.0', '52/3.0', '59/1.0']","['m-3', 'M-2']","[388.0, 412.0, 464.0]","[('-2', '4', '-3', '2'), ('-5', '4', '-3', '2')]","[24.0, 52.0]","['Tenor', 'Quintus', 'Quintus']",FUGA,3,True,0.0,,2
51,Annibale Padovano,MIssa Ultimi mieie sospiri: Kyrie,434.0,"['55/2.0', '59/2.0', '60/1.0', '62/2.0']","['P8', 'm-7', 'M-2']","[434.0, 466.0, 472.0, 490.0]","[('-2', '-3', '2', '-2'), ('3', '-3', '2', '-2'), ('2', '-3', '2', '-2'), ('6', '-3', '2', '-2')]","[32.0, 6.0, 18.0]","['Bassus', 'Cantus', 'Altus', 'Bassus']",FUGA,4,True,0.0,,3
